Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Source address,Destination address,NAT Source IP,NAT Destination IP,Rule,Source User,Destination User,Application,Virtual System,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,Log Action,Time Logged,Session ID,Repeat Count,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Flags,IP Protocol,Action,Bytes,Bytes Sent,Bytes Received,Packets,Start Time,Elapsed Time (sec),Category,tpadding,Sequence Number,Action Flags,Source Country,Destination Country,cpadding,Packets Sent,Packets Received,Session End Reason,DG Hierarchy Level 1,DG Hierarchy Level 2,DG Hierarchy Level 3,DG Hierarchy Level 4,Virtual System Name,Device Name,Action Source,Source VM UUID,Destination VM UUID,Tunnel ID/IMSI,Monitor Tag/IMEI,Parent Session ID,Parent Session Start Time,Tunnel,SCTP Association ID,SCTP Chunks,SCTP Chunks Sent,SCTP Chunks Received
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,192.168.35.165,142.250.196.98,61.206.169.146,142.250.196.98,trust3_GoogleMeet,,,unknown-udp,vsys1,trust3,untrust,ethernet1/3,ethernet1/8,nri-Log-Forwarding-Profile,2021/6/21 10:00,45036,1,49667,443,35500,443,0x400019,udp,allow,7334,3144,4190,16,2021/6/21 9:59,0,any,0,33088515931,0x0,192.168.0.0-192.168.255.255,United States,0,8,8,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,172.29.201.82,192.168.51.201,,,trust3-zen_ad01,,,dns,vsys1,trust3,trust1,ethernet1/3,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,100638,1,55410,53,0,0,0x19,udp,allow,289,90,199,2,2021/6/21 9:59,0,any,0,33088515930,0x0,172.16.0.0-172.31.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,192.168.13.33,52.113.195.132,61.206.169.146,52.113.195.132,trust3_GoogleMeet,,,ms-teams,vsys1,trust3,untrust,ethernet1/3,ethernet1/8,nri-Log-Forwarding-Profile,2021/6/21 10:00,142580,1,49656,443,42574,443,0x400053,tcp,allow,11973,10245,1728,31,2021/6/21 9:57,127,computer-and-internet-info,0,33088515929,0x0,192.168.0.0-192.168.255.255,United States,0,16,15,tcp-rst-from-server,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,172.29.207.204,52.113.195.132,61.206.169.146,52.113.195.132,trust3_GoogleMeet,,,ms-teams,vsys1,trust3,untrust,ethernet1/3,ethernet1/8,nri-Log-Forwarding-Profile,2021/6/21 10:00,50544,1,63862,443,47970,443,0x400053,tcp,allow,18599,10700,7899,44,2021/6/21 9:57,122,computer-and-internet-info,0,33088515928,0x0,172.16.0.0-172.31.255.255,United States,0,20,24,tcp-rst-from-server,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,192.168.164.216,67.27.63.254,61.206.169.146,67.27.63.254,trust3_GoogleMeet,,,ms-update,vsys1,trust3,untrust,ethernet1/3,ethernet1/8,nri-Log-Forwarding-Profile,2021/6/21 10:00,24836,1,55034,80,62249,80,0x40001c,tcp,allow,1071706,21916,1049790,1051,2021/6/21 9:59,25,computer-and-internet-info,0,33088515927,0x0,192.168.0.0-192.168.255.255,United States,0,351,700,tcp-fin,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,172.29.201.181,101.53.161.194,61.206.169.146,101.53.161.194,trust3_GoogleMeet,,,ssl,vsys1,trust3,untrust,ethernet1/3,ethernet1/8,nri-Log-Forwarding-Profile,2021/6/21 10:00,75839,1,53367,443,61543,443,0x40001c,tcp,allow,3183,1913,1270,17,2021/6/21 9:59,1,business-and-economy,0,33088515926,0x0,172.16.0.0-172.31.255.255,Singapore,0,7,10,tcp-rst-from-client,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,192.168.252.227,65.9.41.135,61.206.169.146,65.9.41.135,trust3_GoogleMeet,,,incomplete,vsys1,trust3,untrust,ethernet1/3,ethernet1/8,nri-Log-Forwarding-Profile,2021/6/21 10:00,145114,1,58939,80,27615,80,0x40001c,tcp,allow,432,246,186,7,2021/6/21 9:59,31,any,0,33088515925,0x0,192.168.0.0-192.168.255.255,United States,0,4,3,tcp-fin,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,192.168.252.227,65.9.41.135,61.206.169.146,65.9.41.135,trust3_GoogleMeet,,,incomplete,vsys1,trust3,untrust,ethernet1/3,ethernet1/8,nri-Log-Forwarding-Profile,2021/6/21 10:00,6473,1,58696,80,61575,80,0x40001c,tcp,allow,432,246,186,7,2021/6/21 9:59,31,any,0,33088515924,0x0,192.168.0.0-192.168.255.255,United States,0,4,3,tcp-fin,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,172.29.201.2,192.168.51.201,,,trust3-zen_ad01,,,dns,vsys1,trust3,trust1,ethernet1/3,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,252744,1,60367,53,0,0,0x19,udp,allow,184,74,110,2,2021/6/21 9:59,0,any,0,33088515923,0x0,172.16.0.0-172.31.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,192.168.234.59,192.168.51.201,,,trust3-zen_ad01,,,dns,vsys1,trust3,trust1,ethernet1/3,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,236958,1,56492,53,0,0,0x19,udp,allow,292,91,201,2,2021/6/21 9:59,0,any,0,33088515922,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,172.17.112.59,192.168.51.201,,,AWS_AD-zen_ad,,,dns,vsys1,trust6,trust1,ethernet1/6,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,153242,1,52174,53,0,0,0x19,udp,allow,346,108,238,2,2021/6/21 9:59,0,any,0,33088515921,0x0,172.16.0.0-172.31.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,172.17.102.101,192.168.51.201,,,AWS_AD-zen_ad,,,dns,vsys1,trust6,trust1,ethernet1/6,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,31994,1,63271,53,0,0,0x19,udp,allow,344,92,252,2,2021/6/21 9:59,0,any,0,33088515920,0x0,172.16.0.0-172.31.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,172.29.205.248,192.168.51.201,,,trust3-zen_ad01,,,dns,vsys1,trust3,trust1,ethernet1/3,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,84578,1,49199,53,0,0,0x19,udp,allow,198,91,107,2,2021/6/21 9:59,0,any,0,33088515919,0x0,172.16.0.0-172.31.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,172.17.112.34,192.168.51.201,,,AWS_AD-zen_ad,,,dns,vsys1,trust6,trust1,ethernet1/6,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,19252,1,55324,53,0,0,0x19,udp,allow,346,108,238,2,2021/6/21 9:59,0,any,0,33088515918,0x0,172.16.0.0-172.31.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,192.168.252.227,112.78.125.232,61.206.169.146,112.78.125.232,trust3_GoogleMeet,,,web-browsing,vsys1,trust3,untrust,ethernet1/3,ethernet1/8,nri-Log-Forwarding-Profile,2021/6/21 10:00,63017,1,52950,80,58260,80,0x40001c,tcp,allow,16183,1883,14300,25,2021/6/21 9:59,14,computer-and-internet-info,0,33088515917,0x0,192.168.0.0-192.168.255.255,Japan,0,10,15,tcp-fin,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,192.168.252.227,112.78.125.232,61.206.169.146,112.78.125.232,trust3_GoogleMeet,,,web-browsing,vsys1,trust3,untrust,ethernet1/3,ethernet1/8,nri-Log-Forwarding-Profile,2021/6/21 10:00,252880,1,50528,80,52804,80,0x40001c,tcp,allow,19061,1939,17122,28,2021/6/21 9:59,14,computer-and-internet-info,0,33088515916,0x0,192.168.0.0-192.168.255.255,Japan,0,11,17,tcp-fin,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,172.29.203.42,96.16.201.21,61.206.169.146,96.16.201.21,trust3_GoogleMeet,,,ssl,vsys1,trust3,untrust,ethernet1/3,ethernet1/8,nri-Log-Forwarding-Profile,2021/6/21 10:00,83763,1,60363,443,40346,443,0x40001a,tcp,allow,8871,1429,7442,26,2021/6/21 9:59,1,computer-and-internet-info,0,33088515915,0x0,172.16.0.0-172.31.255.255,Japan,0,11,15,tcp-rst-from-client,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,192.168.28.243,40.77.226.250,61.206.169.146,40.77.226.250,trust3_GoogleMeet,,,ssl,vsys1,trust3,untrust,ethernet1/3,ethernet1/8,nri-Log-Forwarding-Profile,2021/6/21 10:00,213302,1,62515,443,63667,443,0x400053,tcp,allow,12892,5885,7007,26,2021/6/21 9:56,166,computer-and-internet-info,0,33088515914,0x0,192.168.0.0-192.168.255.255,Ireland,0,16,10,tcp-rst-from-client,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,192.168.28.243,117.18.237.29,61.206.169.146,117.18.237.29,trust3_GoogleMeet,,,ocsp,vsys1,trust3,untrust,ethernet1/3,ethernet1/8,nri-Log-Forwarding-Profile,2021/6/21 10:00,52900,1,62522,80,43402,80,0x40001a,tcp,allow,3084,1072,2012,17,2021/6/21 9:57,159,computer-and-internet-info,0,33088515913,0x0,192.168.0.0-192.168.255.255,Taiwan ROC,0,10,7,tcp-rst-from-client,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,172.29.207.13,172.217.26.35,61.206.169.146,172.217.26.35,trust3_GoogleMeet,,,ssl,vsys1,trust3,untrust,ethernet1/3,ethernet1/8,nri-Log-Forwarding-Profile,2021/6/21 10:00,115891,1,52326,443,60482,443,0x400053,tcp,allow,22268,13192,9076,182,2021/6/21 9:46,799,computer-and-internet-info,0,33088515912,0x0,172.16.0.0-172.31.255.255,United States,0,88,94,tcp-fin,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,172.29.201.244,192.168.51.201,,,trust3-zen_ad01,,,dns,vsys1,trust3,trust1,ethernet1/3,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,69273,1,49660,53,0,0,0x19,udp,allow,228,86,142,2,2021/6/21 9:59,0,any,0,33088515911,0x0,172.16.0.0-172.31.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,192.168.161.100,192.168.53.3,192.168.161.100,192.168.88.10,trust3-dns-dmz,,,dns,vsys1,trust3,DMZ,ethernet1/3,ethernet1/7,nri-Log-Forwarding-Profile,2021/6/21 10:00,76893,1,49775,53,49775,53,0x400019,udp,allow,368,108,260,2,2021/6/21 9:59,0,any,0,33088515910,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,172.17.112.163,192.168.51.201,,,AWS_AD-zen_ad,,,dns,vsys1,trust6,trust1,ethernet1/6,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,186896,1,50529,53,0,0,0x19,udp,allow,346,108,238,2,2021/6/21 9:59,0,any,0,33088515909,0x0,172.16.0.0-172.31.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,172.29.201.185,192.168.51.201,,,trust3-zen_ad01,,,dns,vsys1,trust3,trust1,ethernet1/3,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,244885,1,57345,53,0,0,0x19,udp,allow,174,79,95,2,2021/6/21 9:59,0,any,0,33088515908,0x0,172.16.0.0-172.31.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,192.168.51.201,192.168.51.3,192.168.51.201,192.168.88.10,trust1-dns-dmz,,,dns,vsys1,trust1,DMZ,ethernet1/1,ethernet1/7,nri-Log-Forwarding-Profile,2021/6/21 10:00,182203,1,62405,53,62405,53,0x400019,udp,allow,366,91,275,2,2021/6/21 9:59,0,any,0,33088515907,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,172.17.112.87,192.168.51.201,,,AWS_AD-zen_ad,,,dns,vsys1,trust6,trust1,ethernet1/6,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,250634,1,60144,53,0,0,0x19,udp,allow,176,80,96,2,2021/6/21 9:59,0,any,0,33088515906,0x0,172.16.0.0-172.31.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,172.17.112.217,192.168.51.201,,,AWS_AD-zen_ad,,,dns,vsys1,trust6,trust1,ethernet1/6,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,127659,1,63415,53,0,0,0x19,udp,allow,257,71,186,2,2021/6/21 9:59,0,any,0,33088515905,0x0,172.16.0.0-172.31.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,172.17.112.195,192.168.51.201,,,AWS_AD-zen_ad,,,dns,vsys1,trust6,trust1,ethernet1/6,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,103529,1,62009,53,0,0,0x19,udp,allow,246,98,148,2,2021/6/21 9:59,0,any,0,33088515904,0x0,172.16.0.0-172.31.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,192.168.51.201,192.168.51.3,192.168.51.201,192.168.88.10,trust1-dns-dmz,,,dns,vsys1,trust1,DMZ,ethernet1/1,ethernet1/7,nri-Log-Forwarding-Profile,2021/6/21 10:00,30902,1,63051,53,63051,53,0x400019,udp,allow,336,109,227,2,2021/6/21 9:59,0,any,0,33088515903,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,192.168.234.59,192.168.51.201,,,trust3-zen_ad01,,,dns,vsys1,trust3,trust1,ethernet1/3,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,173248,1,52859,53,0,0,0x19,udp,allow,287,88,199,2,2021/6/21 9:59,0,any,0,33088515902,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,192.168.28.74,192.168.51.201,,,trust3-zen_ad01,,,dns,vsys1,trust3,trust1,ethernet1/3,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,241254,1,64563,53,0,0,0x19,udp,allow,175,69,106,2,2021/6/21 9:59,0,any,0,33088515901,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,172.17.112.206,192.168.51.201,,,AWS_AD-zen_ad,,,dns,vsys1,trust6,trust1,ethernet1/6,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,8700,1,52357,53,0,0,0x19,udp,allow,193,75,118,2,2021/6/21 9:59,0,any,0,33088515900,0x0,172.16.0.0-172.31.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,192.168.190.46,192.168.51.201,,,trust3-zen_ad01,,,dns,vsys1,trust3,trust1,ethernet1/3,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,133577,1,52347,53,0,0,0x19,udp,allow,198,91,107,2,2021/6/21 9:59,0,any,0,33088515899,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,192.168.56.21,54.199.188.244,61.206.169.146,54.199.188.244,id_256,,,ssl,vsys1,trust5,untrust,ethernet1/5,ethernet1/8,nri-Log-Forwarding-Profile,2021/6/21 10:00,90716,1,45699,443,62611,443,0x40001c,tcp,allow,9496,3144,6352,27,2021/6/21 9:59,1,training-and-tools,0,33088515898,0x0,192.168.0.0-192.168.255.255,Japan,0,13,14,tcp-fin,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
